index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV,Etot_HYP(MeV),Etot_core(MeV)
1621,J-33L-40K400ms_m0.8,34.0673828125,11.878776042014977,-0.001223957985024171,-101.75694314419599,-89.87816710218101
1622,J-33L-40K400ms_m0.85,35.2392578125,11.88121496602811,0.0012149660281099983,-101.75938206820912,-89.87816710218101
1623,J-33L-40K400ms_m0.9,36.4111328125,11.881260974300758,0.0012609743007576668,-101.75942807648177,-89.87816710218101
1624,J-33L-40K400ms_m0.95,37.5830078125,11.879240763129388,-0.000759236870612412,-101.7574078653104,-89.87816710218101
1625,J-33L-40K400ms_m1.0,38.7060546875,11.879726216219126,-0.0002737837808748367,-101.75789331840014,-89.87816710218101
1626,J-33L-40K500ms_m0.6,21.40869140625,11.87938365425373,-0.0006163457462715627,-101.75755075643474,-89.87816710218101
1627,J-33L-40K500ms_m0.65,23.04443359375,11.879430152932713,-0.0005698470672879097,-101.75759725511372,-89.87816710218101
1628,J-33L-40K500ms_m0.7,24.5947265625,11.880818718033254,0.000818718033253063,-101.75898582021426,-89.87816710218101
1629,J-33L-40K500ms_m0.75,26.1083984375,11.880117545416098,0.00011754541609754199,-101.75828464759711,-89.87816710218101
1630,J-33L-40K500ms_m0.8,27.5732421875,11.87901467424716,-0.0009853257528416037,-101.75718177642817,-89.87816710218101
1631,J-33L-40K500ms_m0.85,28.9892578125,11.878132700921725,-0.0018672990782757637,-101.75629980310273,-89.87816710218101
1632,J-33L-40K500ms_m0.9,30.3564453125,11.878055373084194,-0.0019446269158063245,-101.7562224752652,-89.87816710218101
1633,J-33L-40K500ms_m0.95,31.6748046875,11.879372501306023,-0.0006274986939782679,-101.75753960348703,-89.87816710218101
1634,J-33L-40K500ms_m1.0,32.9931640625,11.878188205151886,-0.0018117948481144452,-101.7563553073329,-89.87816710218101
1635,J-33L-30K100ms_m0.6,70.712890625,11.879207709484618,-0.0007922905153829873,-101.75737481166563,-89.87816710218101
1636,J-33L-30K100ms_m0.65,70.908203125,11.881366954827214,0.0013669548272137177,-101.75953405700822,-89.87816710218101
1637,J-33L-30K100ms_m0.7,71.201171875,11.879009365564244,-0.0009906344357570873,-101.75717646774525,-89.87816710218101
1638,J-33L-30K100ms_m0.75,71.494140625,11.877734922485715,-0.0022650775142860624,-101.75590202466672,-89.87816710218101
1639,J-33L-30K100ms_m0.8,71.787109375,11.877400021161776,-0.0025999788382247147,-101.75556712334279,-89.87816710218101
1640,J-33L-30K100ms_m0.85,72.080078125,11.877892967532958,-0.002107032467042913,-101.75606006971397,-89.87816710218101
1641,J-33L-30K100ms_m0.9,72.373046875,11.879183679209788,-0.0008163207902125436,-101.7573507813908,-89.87816710218101
1642,J-33L-30K100ms_m0.95,72.666015625,11.88121243557464,0.0012124355746383486,-101.75937953775565,-89.87816710218101
1643,J-33L-30K100ms_m1.0,73.056640625,11.877673418468646,-0.0023265815313546767,-101.75584052064966,-89.87816710218101
1644,J-33L-30K200ms_m0.6,58.603515625,11.881351355580762,0.0013513555807609379,-101.75951845776177,-89.87816710218101
1645,J-33L-30K200ms_m0.65,59.091796875,11.882947514359444,0.002947514359442849,-101.76111461654045,-89.87816710218101
1646,J-33L-30K200ms_m0.7,59.677734375,11.878467689554554,-0.0015323104454463277,-101.75663479173556,-89.87816710218101
1647,J-33L-30K200ms_m0.75,60.166015625,11.880738925270464,0.0007389252704630422,-101.75890602745147,-89.87816710218101
1648,J-33L-30K200ms_m0.8,60.654296875,11.883254961443868,0.003254961443866833,-101.76142206362488,-89.87816710218101
1649,J-33L-30K200ms_m0.85,61.240234375,11.879242551565738,-0.0007574484342622867,-101.75740965374675,-89.87816710218101
1650,J-33L-30K200ms_m0.9,61.728515625,11.882145431920122,0.00214543192012151,-101.76031253410113,-89.87816710218101
1651,J-33L-30K200ms_m0.95,62.314453125,11.878450455384908,-0.001549544615093268,-101.75661755756592,-89.87816710218101
1652,J-33L-30K200ms_m1.0,62.802734375,11.881938486874404,0.0019384868744030115,-101.76010558905541,-89.87816710218101
1653,J-33L-30K400ms_m0.6,38.7060546875,11.879111731215602,-0.0008882687843989601,-101.75727883339661,-89.87816710218101
1654,J-33L-30K400ms_m0.65,39.7802734375,11.879569762240124,-0.0004302377598772722,-101.75773686442113,-89.87816710218101
1655,J-33L-30K400ms_m0.7,40.8056640625,11.881382214935499,0.0013822149354982827,-101.75954931711651,-89.87816710218101
1656,J-33L-30K400ms_m0.75,41.8310546875,11.881055581226363,0.0010555812263621789,-101.75922268340737,-89.87816710218101
1657,J-33L-30K400ms_m0.8,42.8564453125,11.878775216059921,-0.0012247839400796323,-101.75694231824093,-89.87816710218101
1658,J-33L-30K400ms_m0.85,43.8330078125,11.87860559104331,-0.0013944089566901852,-101.75677269322432,-89.87816710218101
1659,J-33L-30K400ms_m0.9,44.7607421875,11.880866365459724,0.000866365459723184,-101.75903346764073,-89.87816710218101
1660,J-33L-30K400ms_m0.95,45.7373046875,11.878048458033959,-0.0019515419660418587,-101.75621556021497,-89.87816710218101
1661,J-33L-30K400ms_m1.0,46.6650390625,11.878227010750976,-0.0017729892490248034,-101.75639411293199,-89.87816710218101
1662,J-33L-30K500ms_m0.6,30.3076171875,11.880254335036625,0.0002543350366241981,-101.75842143721763,-89.87816710218101
1663,J-33L-30K500ms_m0.65,31.6748046875,11.879395544099765,-0.0006044559002358341,-101.75756264628077,-89.87816710218101
1664,J-33L-30K500ms_m0.7,32.9931640625,11.878358484104766,-0.0016415158952352016,-101.75652558628578,-89.87816710218101
1665,J-33L-30K500ms_m0.75,34.2138671875,11.88160293443471,0.0016029344347092689,-101.75977003661572,-89.87816710218101
1666,J-33L-30K500ms_m0.8,35.4345703125,11.88168822720209,0.0016882272020897204,-101.7598553293831,-89.87816710218101
1667,J-33L-30K500ms_m0.85,36.6552734375,11.87893283825538,-0.001067161744620293,-101.75709994043639,-89.87816710218101
1668,J-33L-30K500ms_m0.9,37.7783203125,11.8819161213721,0.0019161213720995107,-101.76008322355311,-89.87816710218101
1669,J-33L-30K500ms_m0.95,38.9501953125,11.878744491315786,-0.0012555086842152008,-101.7569115934968,-89.87816710218101
1670,J-33L-30K500ms_m1.0,40.0732421875,11.878017260514412,-0.0019827394855891356,-101.75618436269542,-89.87816710218101
1671,J-33L-20K100ms_m0.6,86.630859375,11.8799162514714,-8.37485286009354e-5,-101.75808335365241,-89.87816710218101
1672,J-33L-20K100ms_m0.65,84.482421875,11.858695517104223,-0.021304482895777355,-101.73686261928523,-89.87816710218101
1673,J-33L-20K100ms_m0.7,84.189453125,11.878467221020514,-0.0015327789794863378,-101.75663432320152,-89.87816710218101
1674,J-33L-20K100ms_m0.75,84.287109375,11.87775349716668,-0.0022465028333211734,-101.75592059934769,-89.87816710218101
1675,J-33L-20K100ms_m0.8,84.384765625,11.878179624054695,-0.0018203759453054857,-101.7563467262357,-89.87816710218101
1676,J-33L-20K100ms_m0.85,84.482421875,11.879659116305135,-0.00034088369486617864,-101.75782621848614,-89.87816710218101
1677,J-33L-20K100ms_m0.9,84.580078125,11.882106690392717,0.0021066903927167147,-101.76027379257373,-89.87816710218101
1678,J-33L-20K100ms_m0.95,84.775390625,11.879736539599648,-0.0002634604003528551,-101.75790364178066,-89.87816710218101
1679,J-33L-20K100ms_m1.0,84.970703125,11.878190977555136,-0.0018090224448652492,-101.75635807973615,-89.87816710218101
1680,J-33L-20K200ms_m0.6,72.666015625,11.878276709499104,-0.0017232905008963684,-101.75644381168011,-89.87816710218101
1681,J-33L-20K200ms_m0.65,72.861328125,11.880540223265612,0.0005402232656113171,-101.75870732544662,-89.87816710218101
1682,J-33L-20K200ms_m0.7,73.154296875,11.878241026206666,-0.0017589737933345617,-101.75640812838768,-89.87816710218101
1683,J-33L-20K200ms_m0.75,73.447265625,11.877000475838443,-0.0029995241615576873,-101.75516757801945,-89.87816710218101
1684,J-33L-20K200ms_m0.8,72.666015625,11.944093922752927,0.06409392275292625,-101.82226102493394,-89.87816710218101
1685,J-33L-20K200ms_m0.85,71.982421875,11.877865619278097,-0.0021343807219036393,-101.7560327214591,-89.87816710218101
1686,J-33L-20K200ms_m0.9,72.275390625,11.881174082062941,0.0011740820629402293,-101.75934118424395,-89.87816710218101
1687,J-33L-20K200ms_m0.95,72.666015625,11.878707246797177,-0.0012927532028239597,-101.75687434897819,-89.87816710218101
1688,J-33L-20K200ms_m1.0,72.958984375,11.883145807126652,0.0031458071266516896,-101.76131290930766,-89.87816710218101
1689,J-33L-20K400ms_m0.6,49.912109375,11.87691964596064,-0.0030803540393602447,-101.75508674814165,-89.87816710218101
1690,J-33L-20K400ms_m0.65,50.693359375,11.877921030875001,-0.00207896912499983,-101.75608813305601,-89.87816710218101
1691,J-33L-20K400ms_m0.7,51.474609375,11.87803385442568,-0.001966145574320066,-101.75620095660669,-89.87816710218101
1692,J-33L-20K400ms_m0.75,52.255859375,11.877254708639114,-0.002745291360886526,-101.75542181082012,-89.87816710218101
1693,J-33L-20K400ms_m0.8,52.939453125,11.882752915073638,0.0027529150736373964,-101.76092001725465,-89.87816710218101
1694,J-33L-20K400ms_m0.85,53.720703125,11.880438051822296,0.0004380518222948382,-101.7586051540033,-89.87816710218101
1695,J-33L-20K400ms_m0.9,54.501953125,11.877481614376492,-0.002518385623508479,-101.7556487165575,-89.87816710218101
1696,J-33L-20K400ms_m0.95,55.185546875,11.881364210902191,0.0013642109021905213,-101.7595313130832,-89.87816710218101
1697,J-33L-20K400ms_m1.0,55.966796875,11.877617370807897,-0.0023826291921036358,-101.7557844729889,-89.87816710218101
1698,J-33L-20K500ms_m0.6,40.4150390625,11.879482420624882,-0.0005175793751188706,-101.75764952280589,-89.87816710218101
1699,J-33L-20K500ms_m0.65,41.4892578125,11.879679363879035,-0.00032063612096600025,-101.75784646606004,-89.87816710218101
1700,J-33L-20K500ms_m0.7,42.5146484375,11.881159444594829,0.0011594445948279741,-101.75932654677584,-89.87816710218101
1701,J-33L-20K500ms_m0.75,43.5400390625,11.880462994118332,0.0004629941183313946,-101.75863009629934,-89.87816710218101
1702,J-33L-20K500ms_m0.8,44.5166015625,11.881564002922374,0.0015640029223735752,-101.75973110510338,-89.87816710218101
1703,J-33L-20K500ms_m0.85,45.4931640625,11.880965511604515,0.0009655116045141909,-101.75913261378552,-89.87816710218101
1704,J-33L-20K500ms_m0.9,46.4697265625,11.878887137408782,-0.0011128625912188994,-101.75705423958979,-89.87816710218101
1705,J-33L-20K500ms_m0.95,47.3974609375,11.879468814622612,-0.0005311853773886099,-101.75763591680362,-89.87816710218101
1706,J-33L-20K500ms_m1.0,48.3251953125,11.879111111100414,-0.000888888899586604,-101.75727821328142,-89.87816710218101
1707,J-33L-10K100ms_m0.6,102.01171875,11.8793037898824,-0.0006962101176011259,-101.75747089206341,-89.87816710218101
1708,J-33L-10K100ms_m0.65,101.81640625,11.87912286918197,-0.000877130818031091,-101.75728997136298,-89.87816710218101
1709,J-33L-10K100ms_m0.7,101.62109375,11.881054573977977,0.0010545739779761476,-101.75922167615899,-89.87816710218101
1710,J-33L-10K100ms_m0.75,101.42578125,11.884836756526497,0.0048367565264957335,-101.7630038587075,-89.87816710218101
1711,J-33L-10K100ms_m0.8,101.42578125,11.880107738250999,0.00010773825099796852,-101.75827484043201,-89.87816710218101
1712,J-33L-10K100ms_m0.85,101.42578125,11.876683862279009,-0.0033161377209918186,-101.75485096446002,-89.87816710218101
1713,J-33L-10K100ms_m0.9,101.23046875,11.884664315573943,0.0046643155739420905,-101.76283141775495,-89.87816710218101
1714,J-33L-10K100ms_m0.95,101.23046875,11.883574861797769,0.003574861797767781,-101.76174196397878,-89.87816710218101
1715,J-33L-10K100ms_m1.0,101.23046875,11.883498188430863,0.00349818843086247,-101.76166529061187,-89.87816710218101
1716,J-33L-10K200ms_m0.6,86.142578125,11.878063430473645,-0.0019365695263555693,-101.75623053265466,-89.87816710218101
1717,J-33L-10K200ms_m0.65,86.142578125,11.879907329261385,-9.267073861529695e-5,-101.7580744314424,-89.87816710218101
1718,J-33L-10K200ms_m0.7,86.240234375,11.877882382929272,-0.0021176170707288833,-101.75604948511028,-89.87816710218101
1719,J-33L-10K200ms_m0.75,86.240234375,11.882770214607348,0.0027702146073469436,-101.76093731678836,-89.87816710218101
1720,J-33L-10K200ms_m0.8,86.435546875,11.87765048184636,-0.0023495181536414833,-101.75581758402737,-89.87816710218101
1721,J-33L-10K200ms_m0.85,86.533203125,11.879177967446694,-0.0008220325533070394,-101.7573450696277,-89.87816710218101
1722,J-33L-10K200ms_m0.9,86.630859375,11.881685734161294,0.001685734161293695,-101.7598528363423,-89.87816710218101
1723,J-33L-10K200ms_m0.95,86.826171875,11.87934074296956,-0.0006592570304402301,-101.75750784515057,-89.87816710218101
1724,J-33L-10K200ms_m1.0,87.021484375,11.877831542810682,-0.0021684571893185733,-101.75599864499169,-89.87816710218101
1725,J-33L-10K400ms_m0.6,62.509765625,11.88005682778089,5.682778088988982e-5,-101.7582239299619,-89.87816710218101
1726,J-33L-10K400ms_m0.65,61.044921875,11.880268230979283,0.0002682309792820803,-101.75843533316029,-89.87816710218101
1727,J-33L-10K400ms_m0.7,61.630859375,11.879191759101005,-0.0008082408989960044,-101.75735886128201,-89.87816710218101
1728,J-33L-10K400ms_m0.75,62.216796875,11.877811019898303,-0.0021889801016978794,-101.75597812207931,-89.87816710218101
1729,J-33L-10K400ms_m0.8,62.705078125,11.882806273677588,0.0028062736775869013,-101.7609733758586,-89.87816710218101
1730,J-33L-10K400ms_m0.85,63.291015625,11.880963159317474,0.0009631593174734832,-101.75913026149848,-89.87816710218101
1731,J-33L-10K400ms_m0.9,63.876953125,11.878955625002462,-0.001044374997539066,-101.75712272718347,-89.87816710218101
1732,J-33L-10K400ms_m0.95,64.462890625,11.876889338298511,-0.0031106617014895477,-101.75505644047952,-89.87816710218101
1733,J-33L-10K400ms_m1.0,64.951171875,11.881775647166492,0.0017756471664913676,-101.7599427493475,-89.87816710218101
1734,J-33L-10K500ms_m0.6,51.767578125,11.882209646347263,0.002209646347262506,-101.76037674852827,-89.87816710218101
1735,J-33L-10K500ms_m0.65,52.646484375,11.876683704577303,-0.003316295422697735,-101.75485080675831,-89.87816710218101
1736,J-33L-10K500ms_m0.7,53.427734375,11.876973432137333,-0.0030265678626673065,-101.75514053431834,-89.87816710218101
1737,J-33L-10K500ms_m0.75,52.451171875,11.877389202494072,-0.0026107975059286304,-101.75555630467508,-89.87816710218101
1738,J-33L-10K500ms_m0.8,53.232421875,11.878262565865967,-0.0017374341340339328,-101.75642966804698,-89.87816710218101
1739,J-33L-10K500ms_m0.85,54.013671875,11.8781014147429,-0.0018985852571002937,-101.75626851692391,-89.87816710218101
1740,J-33L-10K500ms_m0.9,54.794921875,11.877033282987583,-0.0029667170124181297,-101.75520038516859,-89.87816710218101
1741,J-33L-10K500ms_m0.95,55.478515625,11.882598638559799,0.0025986385597978057,-101.76076574074081,-89.87816710218101
1742,J-33L-10K500ms_m1.0,56.259765625,11.880374107109674,0.0003741071096730053,-101.75854120929068,-89.87816710218101
1743,J-33L0K100ms_m0.6,122.32421875,11.884319408197555,0.004319408197554608,-101.76248651037857,-89.87816710218101
1744,J-33L0K100ms_m0.65,122.12890625,11.87604445816882,-0.003955541831180298,-101.75421156034983,-89.87816710218101
1745,J-33L0K100ms_m0.7,121.73828125,11.879049538606324,-0.0009504613936766049,-101.75721664078733,-89.87816710218101
1746,J-33L0K100ms_m0.75,121.34765625,11.884150856839412,0.004150856839411077,-101.76231795902042,-89.87816710218101
1747,J-33L0K100ms_m0.8,121.15234375,11.882064644160593,0.002064644160592266,-101.7602317463416,-89.87816710218101
1748,J-33L0K100ms_m0.85,120.95703125,11.881473427214715,0.001473427214714107,-101.75964052939572,-89.87816710218101
1749,J-33L0K100ms_m0.9,120.76171875,11.882247733703792,0.00224773370379161,-101.7604148358848,-89.87816710218101
1750,J-33L0K100ms_m0.95,120.56640625,11.884229940674828,0.004229940674827404,-101.76239704285584,-89.87816710218101
1751,J-33L0K100ms_m1.0,120.56640625,11.87814501605554,-0.0018549839444599314,-101.75631211823655,-89.87816710218101
1752,J-33L0K200ms_m0.6,103.96484375,11.87933397106427,-0.0006660289357309779,-101.75750107324528,-89.87816710218101
1753,J-33L0K200ms_m0.65,103.76953125,11.879073829587966,-0.000926170412034466,-101.75724093176898,-89.87816710218101
1754,J-33L0K200ms_m0.7,103.57421875,11.881013236539658,0.0010132365396575693,-101.75918033872067,-89.87816710218101
1755,J-33L0K200ms_m0.75,103.37890625,11.88487241180205,0.004872411802049115,-101.76303951398306,-89.87816710218101
1756,J-33L0K200ms_m0.8,103.37890625,11.88016436929442,0.0001643692944188757,-101.75833147147543,-89.87816710218101
1757,J-33L0K200ms_m0.85,103.37890625,11.876793615869573,-0.0032063841304275087,-101.75496071805058,-89.87816710218101
1758,J-33L0K200ms_m0.9,103.18359375,11.884982790117576,0.0049827901175749645,-101.76314989229859,-89.87816710218101
1759,J-33L0K200ms_m0.95,103.18359375,11.88398543288956,0.003985432889558993,-101.76215253507057,-89.87816710218101
1760,J-33L0K200ms_m1.0,103.18359375,11.884018435501702,0.004018435501700779,-101.76218553768271,-89.87816710218101
1761,J-33L0K400ms_m0.6,74.521484375,11.882109966439941,0.002109966439940436,-101.76027706862095,-89.87816710218101
1762,J-33L0K400ms_m0.65,74.814453125,11.882669050807891,0.002669050807890372,-101.7608361529889,-89.87816710218101
1763,J-33L0K400ms_m0.7,75.205078125,11.877998611988502,-0.002001388011498406,-101.75616571416951,-89.87816710218101
1764,J-33L0K400ms_m0.75,75.498046875,11.880015523334308,1.5523334306877246e-5,-101.75818262551532,-89.87816710218101
1765,J-33L0K400ms_m0.8,75.791015625,11.882653748333496,0.0026537483334951872,-101.7608208505145,-89.87816710218101
1766,J-33L0K400ms_m0.85,76.181640625,11.879581776976465,-0.0004182230235354467,-101.75774887915748,-89.87816710218101
1767,J-33L0K400ms_m0.9,76.572265625,11.87696300603001,-0.0030369939699905757,-101.75513010821102,-89.87816710218101
1768,J-33L0K400ms_m0.95,76.865234375,11.881147390060832,0.0011473900608311993,-101.75931449224184,-89.87816710218101
1769,J-33L0K400ms_m1.0,77.255859375,11.87951840851126,-0.0004815914887412731,-101.75768551069227,-89.87816710218101
1770,J-33L0K500ms_m0.6,62.607421875,11.879047995018624,-0.0009520049813769305,-101.75721509719963,-89.87816710218101
1771,J-33L0K500ms_m0.65,63.193359375,11.878546615137623,-0.0014533848623781154,-101.75671371731863,-89.87816710218101
1772,J-33L0K500ms_m0.7,63.779296875,11.877752348805743,-0.0022476511942581823,-101.75591945098675,-89.87816710218101
1773,J-33L0K500ms_m0.75,64.267578125,11.883256641178775,0.0032566411787744443,-101.76142374335979,-89.87816710218101
1774,J-33L0K500ms_m0.8,64.853515625,11.881935916184375,0.0019359161843741646,-101.76010301836538,-89.87816710218101
1775,J-33L0K500ms_m0.85,65.439453125,11.880377161241569,0.00037716124156794706,-101.75854426342258,-89.87816710218101
1776,J-33L0K500ms_m0.9,66.025390625,11.87867463523851,-0.0013253647614899222,-101.75684173741952,-89.87816710218101
1777,J-33L0K500ms_m0.95,66.611328125,11.876897403367764,-0.003102596632237109,-101.75506450554877,-89.87816710218101
1778,J-33L0K500ms_m1.0,67.099609375,11.882067380418775,0.0020673804187740785,-101.76023448259978,-89.87816710218101
1779,J-33L10K100ms_m0.6,150.25390625,11.880740757411814,0.000740757411813675,-101.75890785959282,-89.87816710218101
1780,J-33L10K100ms_m0.65,149.86328125,11.879142001434118,-0.0008579985658823119,-101.75730910361513,-89.87816710218101
1781,J-33L10K100ms_m0.7,149.47265625,11.88006768474392,6.768474391982693e-5,-101.75823478692493,-89.87816710218101
1782,J-33L10K100ms_m0.75,149.08203125,11.883063376886184,0.003063376886183633,-101.7612304790672,-89.87816710218101
1783,J-33L10K100ms_m0.8,148.88671875,11.880273063433762,0.00027306343376132247,-101.75844016561477,-89.87816710218101
1784,J-33L10K100ms_m0.85,148.69140625,11.878952736569161,-0.0010472634308396067,-101.75711983875017,-89.87816710218101
1785,J-33L10K100ms_m0.9,148.49609375,11.878848591198647,-0.0011514088013537815,-101.75701569337966,-89.87816710218101
1786,J-33L10K100ms_m0.95,148.30078125,11.879841304269917,-0.00015869573008409077,-101.75800840645093,-89.87816710218101
1787,J-33L10K100ms_m1.0,148.10546875,11.88174030866071,0.0017403086607092888,-101.75990741084172,-89.87816710218101
1788,J-33L10K200ms_m0.6,124.08203125,11.881611487991904,0.0016114879919033598,-101.75977859017291,-89.87816710218101
1789,J-33L10K200ms_m0.65,123.69140625,11.881831451461252,0.001831451461251632,-101.75999855364226,-89.87816710218101
1790,J-33L10K200ms_m0.7,123.49609375,11.87555048029786,-0.004449519702140137,-101.75371758247887,-89.87816710218101
1791,J-33L10K200ms_m0.75,123.10546875,11.880522357217345,0.0005223572173438384,-101.75868945939835,-89.87816710218101
1792,J-33L10K200ms_m0.8,122.91015625,11.878212752754962,-0.00178724724503887,-101.75637985493597,-89.87816710218101
1793,J-33L10K200ms_m0.85,122.71484375,11.877488547092014,-0.002511452907986822,-101.75565564927302,-89.87816710218101
1794,J-33L10K200ms_m0.9,122.51953125,11.87816684987554,-0.001833150124459948,-101.75633395205655,-89.87816710218101
1795,J-33L10K200ms_m0.95,122.32421875,11.880108307852225,0.00010830785222459838,-101.75827541003324,-89.87816710218101
1796,J-33L10K200ms_m1.0,125.64453125,11.884403081232861,0.004403081232860373,-101.76257018341387,-89.87816710218101
1797,J-33L10K400ms_m0.6,90.341796875,11.879684422811238,-0.00031557718876307206,-101.75785152499225,-89.87816710218101
1798,J-33L10K400ms_m0.65,90.341796875,11.882120640431069,0.002120640431067855,-101.76028774261208,-89.87816710218101
1799,J-33L10K400ms_m0.7,90.439453125,11.88070086873843,0.0007008687384288947,-101.75886797091944,-89.87816710218101
1800,J-33L10K400ms_m0.75,90.537109375,11.880683171600424,0.0006831716004231936,-101.75885027378143,-89.87816710218101
1801,J-33L10K400ms_m0.8,90.634765625,11.8818734756982,0.0018734756981988454,-101.76004057787921,-89.87816710218101
1802,J-33L10K400ms_m0.85,90.830078125,11.87838213652573,-0.001617863474271175,-101.75654923870674,-89.87816710218101
1803,J-33L10K400ms_m0.9,90.927734375,11.88160199503315,0.001601995033150061,-101.75976909721416,-89.87816710218101
1804,J-33L10K400ms_m0.95,91.123046875,11.87993331857139,-6.668142861165904e-5,-101.7581004207524,-89.87816710218101
1805,J-33L10K400ms_m1.0,91.318359375,11.879076522942285,-0.0009234770577162266,-101.7572436251233,-89.87816710218101
1806,J-33L10K500ms_m0.6,76.767578125,11.879144561686473,-0.0008554383135273014,-101.75731166386748,-89.87816710218101
1807,J-33L10K500ms_m0.65,77.060546875,11.88016787626617,0.0001678762661700972,-101.75833497844718,-89.87816710218101
1808,J-33L10K500ms_m0.7,77.353515625,11.882062367257461,0.0020623672574604512,-101.76022946943847,-89.87816710218101
1809,J-33L10K500ms_m0.75,77.744140625,11.878523980082463,-0.0014760199175380961,-101.75669108226347,-89.87816710218101
1810,J-33L10K500ms_m0.8,78.037109375,11.881684430721265,0.0016844307212640075,-101.75985153290227,-89.87816710218101
1811,J-33L10K500ms_m0.85,78.427734375,11.87913269324676,-0.0008673067532409817,-101.75729979542777,-89.87816710218101
1812,J-33L10K500ms_m0.9,78.818359375,11.87702033259258,-0.0029796674074216156,-101.75518743477359,-89.87816710218101
1813,J-33L10K500ms_m0.95,79.111328125,11.88174769020624,0.0017476902062387722,-101.75991479238725,-89.87816710218101
1814,J-33L10K500ms_m1.0,79.501953125,11.88063540219244,0.0006354021924384057,-101.75880250437345,-89.87816710218101
1815,J-33L20K100ms_m0.6,183.26171875,11.878173824194775,-0.001826175805225816,-101.75634092637578,-89.87816710218101
1816,J-33L20K100ms_m0.65,183.06640625,11.880336508536871,0.0003365085368702836,-101.75850361071788,-89.87816710218101
1817,J-33L20K100ms_m0.7,183.06640625,11.878539733085404,-0.001460266914596886,-101.75670683526641,-89.87816710218101
1818,J-33L20K100ms_m0.75,183.06640625,11.878485819796893,-0.0015141802031077845,-101.7566529219779,-89.87816710218101
1819,J-33L20K100ms_m0.8,183.06640625,11.879808621648806,-0.0001913783511948708,-101.75797572382982,-89.87816710218101
1820,J-33L20K100ms_m0.85,183.06640625,11.88220164492084,0.0022016449208397404,-101.76036874710185,-89.87816710218101
1821,J-33L20K100ms_m0.9,183.26171875,11.879718854895799,-0.000281145104201741,-101.75788595707681,-89.87816710218101
1822,J-33L20K100ms_m0.95,183.45703125,11.87805382098675,-0.0019461790132506707,-101.75622092316776,-89.87816710218101
1823,J-33L20K100ms_m1.0,188.14453125,11.879239611482774,-0.0007603885172269287,-101.75740671366378,-89.87816710218101
1824,J-33L20K200ms_m0.6,151.62109375,11.87755040736856,-0.0024495926314411776,-101.75571750954957,-89.87816710218101
1825,J-33L20K200ms_m0.65,151.03515625,11.882925526903406,0.0029255269034056397,-101.76109262908442,-89.87816710218101
1826,J-33L20K200ms_m0.7,150.64453125,11.883235577730375,0.003235577730373862,-101.76140267991138,-89.87816710218101
1827,J-33L20K200ms_m0.75,150.44921875,11.877997598643617,-0.002002401356383743,-101.75616470082463,-89.87816710218101
1828,J-33L20K200ms_m0.8,150.05859375,11.882309396148983,0.002309396148982401,-101.76047649833,-89.87816710218101
1829,J-33L20K200ms_m0.85,149.86328125,11.880424153872042,0.0004241538720410887,-101.75859125605305,-89.87816710218101
1830,J-33L20K200ms_m0.9,149.66796875,11.879860899782898,-0.00013910021710294984,-101.75802800196391,-89.87816710218101
1831,J-33L20K200ms_m0.95,149.47265625,11.88040929439542,0.00040929439541947943,-101.75857639657643,-89.87816710218101
1832,J-33L20K200ms_m1.0,149.27734375,11.881941253687529,0.0019412536875282882,-101.76010835586854,-89.87816710218101
1833,J-33L20K400ms_m0.6,107.87109375,11.885012230780788,0.0050122307807871636,-101.7631793329618,-89.87816710218101
1834,J-33L20K400ms_m0.65,107.87109375,11.87498775154016,-0.005012248459840052,-101.75315485372117,-89.87816710218101
1835,J-33L20K400ms_m0.7,107.67578125,11.877459441371997,-0.0025405586280040637,-101.755626543553,-89.87816710218101
1836,J-33L20K400ms_m0.75,107.48046875,11.881981728049539,0.0019817280495377787,-101.76014883023055,-89.87816710218101
1837,J-33L20K400ms_m0.8,107.48046875,11.877784183032631,-0.0022158169673698325,-101.75595128521364,-89.87816710218101
1838,J-33L20K400ms_m0.85,107.48046875,11.874979859950017,-0.005020140049984079,-101.75314696213103,-89.87816710218101
1839,J-33L20K400ms_m0.9,107.28515625,11.884061894018046,0.004061894018045464,-101.76222899619906,-89.87816710218101
1840,J-33L20K400ms_m0.95,107.28515625,11.883744078630642,0.003744078630640857,-101.76191118081165,-89.87816710218101
1841,J-33L20K400ms_m1.0,107.28515625,11.884490584982913,0.004490584982912438,-101.76265768716392,-89.87816710218101
1842,J-33L20K500ms_m0.6,92.490234375,11.881841618250803,0.0018416182508023127,-101.76000872043181,-89.87816710218101
1843,J-33L20K500ms_m0.65,92.587890625,11.879318499495511,-0.0006815005044895628,-101.75748560167652,-89.87816710218101
1844,J-33L20K500ms_m0.7,92.685546875,11.878473150486812,-0.0015268495131888216,-101.75664025266782,-89.87816710218101
1845,J-33L20K500ms_m0.75,92.783203125,11.879041346042087,-0.0009586539579142794,-101.7572084482231,-89.87816710218101
1846,J-33L20K500ms_m0.8,92.880859375,11.880864672558047,0.0008646725580465642,-101.75903177473906,-89.87816710218101
1847,J-33L20K500ms_m0.85,93.076171875,11.877978665745559,-0.0020213342544419532,-101.75614576792657,-89.87816710218101
1848,J-33L20K500ms_m0.9,93.173828125,11.881855608825674,0.0018556088256733716,-101.76002271100668,-89.87816710218101
