index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
172,J-33L-10K300ms_m0.8,75.38740158081055,11.88022415280409,0.00022415280408871752
173,J-33L-10K300ms_m0.85,76.46646499633789,11.880007272961294,7.272961292770219e-6
174,J-33L-10K300ms_m0.9,76.77648544311523,11.880035995807816,3.599580781532552e-5
175,J-33L-10K300ms_m0.95,77.09932327270508,11.879814795675244,-0.0001852043247563273
176,J-33L-10K300ms_m1.0,77.42696762084961,11.880002785937364,2.7859373634697704e-6
177,J-33L-10K600ms_m0.6,41.31399154663086,11.880079059169546,7.905916954520364e-5
178,J-33L-10K600ms_m0.65,42.39225387573242,11.879999961975457,-3.802454351387041e-8
179,J-33L-10K600ms_m0.7,44.30765151977539,11.880013831162074,1.3831162073429937e-5
180,J-33L-10K600ms_m0.75,45.36588668823242,11.88011627860817,0.00011627860816965097
181,J-33L-10K600ms_m0.8,46.39848709106445,11.880076566324874,7.656632487318404e-5
182,J-33L-10K600ms_m0.85,47.41025924682617,11.880015622777307,1.5622777306489866e-5
183,J-33L-10K600ms_m0.9,48.40360641479492,11.880037270663351,3.727066335024176e-5
184,J-33L-10K600ms_m0.95,49.3873405456543,11.879947770660479,-5.222933952175879e-5
185,J-33L-10K600ms_m1.0,49.8103141784668,11.87997353211982,-2.6467880180902625e-5
186,J-33L0K0ms_m0.6,153.02989959716797,11.880045925865872,4.592586587115477e-5
187,J-33L0K0ms_m0.65,152.63896942138672,11.879881391510565,-0.00011860848943534563
188,J-33L0K0ms_m0.7,152.30091094970703,11.87993344602313,-6.655397687005404e-5
189,J-33L0K0ms_m0.75,152.0077133178711,11.879980141529956,-1.9858470045264198e-5
190,J-33L0K0ms_m0.8,151.74976348876953,11.879858495320718,-0.00014150467928253363
191,J-33L0K0ms_m0.85,151.51103973388672,11.880243293007496,0.00024329300749492688
192,J-33L0K0ms_m0.9,151.30115509033203,11.880223638631875,0.00022363863187457866
193,J-33L0K0ms_m0.95,153.25740814208984,11.879890078148321,-0.00010992185167957302
194,J-33L0K0ms_m1.0,153.16448211669922,11.880107057227676,0.00010705722767490045
195,J-33L0K300ms_m0.6,91.0610580444336,11.880017243819452,1.724381945145126e-5
196,J-33L0K300ms_m0.65,91.0306167602539,11.880050288210299,5.0288210298177205e-5
197,J-33L0K300ms_m0.7,91.02901458740234,11.879979710737501,-2.028926249941776e-5
198,J-33L0K300ms_m0.75,91.05144500732422,11.88005979673379,5.979673378853079e-5
199,J-33L0K300ms_m0.8,91.09149932861328,11.880138170959754,0.00013817095975277027
200,J-33L0K300ms_m0.85,92.07683563232422,11.87981416531781,-0.00018583468219013355
201,J-33L0K300ms_m0.9,92.18578338623047,11.879968839576392,-3.116042360851168e-5
202,J-33L0K300ms_m0.95,92.3123550415039,11.880062013211116,6.201321111554137e-5
203,J-33L0K300ms_m1.0,92.4581527709961,11.879995875472446,-4.12452755504944e-6
204,J-33L0K600ms_m0.6,53.26059341430664,11.880094584529033,9.458452903210457e-5
205,J-33L0K600ms_m0.65,54.06808853149414,11.87986439379543,-0.00013560620457120365
206,J-33L0K600ms_m0.7,54.84514236450195,11.880000809792435,8.097924339978135e-7
207,J-33L0K600ms_m0.75,56.52902603149414,11.880003219288426,3.219288425171385e-6
208,J-33L0K600ms_m0.8,57.33091354370117,11.880131782863245,0.00013178286324411204
209,J-33L0K600ms_m0.85,58.12318801879883,11.880069680549852,6.968054985101446e-5
210,J-33L0K600ms_m0.9,58.91145706176758,11.879940354327033,-5.9645672967789665e-5
211,J-33L0K600ms_m0.95,59.69331741333008,11.879952674707113,-4.732529288808962e-5
212,J-33L0K600ms_m1.0,60.47597885131836,11.879952251002777,-4.7748997223706624e-5
213,J-33L10K0ms_m0.6,186.46324157714844,11.87999082366322,-9.176336780214456e-6
214,J-33L10K0ms_m0.65,186.4984893798828,11.879949636491702,-5.036350829890068e-5
215,J-33L10K0ms_m0.7,186.5850067138672,11.880217933533444,0.00021793353344357058
216,J-33L10K0ms_m0.75,186.73240661621094,11.879975506268892,-2.4493731109132e-5
217,J-33L10K0ms_m0.8,186.9054412841797,11.880171130361674,0.00017113036167337725
218,J-33L10K0ms_m0.85,187.1137237548828,11.87992791314798,-7.208685202009235e-5
