index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
419,J-32L0K300ms_m1.0,78.35702896118164,11.88001131107481,1.1311074809228217e-5
420,J-32L0K600ms_m0.6,40.772457122802734,11.880086843650417,8.684365041666808e-5
421,J-32L0K600ms_m0.65,41.695308685302734,11.880024080962983,2.4080962981898324e-5
422,J-32L0K600ms_m0.7,42.58211135864258,11.879950293233236,-4.9706766764856525e-5
423,J-32L0K600ms_m0.75,44.34450149536133,11.879988112082813,-1.1887917187536345e-5
424,J-32L0K600ms_m0.8,45.23210525512695,11.879815190605115,-0.0001848093948861873
425,J-32L0K600ms_m0.85,46.10048294067383,11.879971779664075,-2.8220335925865925e-5
426,J-32L0K600ms_m0.9,46.95524215698242,11.88012625193143,0.00012625193142845603
427,J-32L0K600ms_m0.95,47.80038833618164,11.87979784881513,-0.00020215118487065808
428,J-32L0K600ms_m1.0,48.63431930541992,11.880053067104129,5.306710412789073e-5
429,J-32L10K0ms_m0.6,162.84080505371094,11.88011131031783,0.0001113103178287389
430,J-32L10K0ms_m0.65,162.5940704345703,11.87992416972611,-7.583027389124197e-5
431,J-32L10K0ms_m0.7,162.4114227294922,11.880033190785227,3.31907852260116e-5
432,J-32L10K0ms_m0.75,162.2704315185547,11.880002653133502,2.6531335013402213e-6
433,J-32L10K0ms_m0.8,162.16468811035156,11.879745422809066,-0.0002545771909350236
434,J-32L10K0ms_m0.85,162.07496643066406,11.879969158046833,-3.084195316738203e-5
435,J-32L10K0ms_m0.9,162.0140838623047,11.880005850898073,5.850898071813049e-6
436,J-32L10K0ms_m0.95,161.9660186767578,11.879973802692803,-2.619730719821689e-5
437,J-32L10K0ms_m1.0,161.9403839111328,11.880077864561613,7.786456161262834e-5
438,J-32L10K300ms_m0.6,94.18689727783203,11.879897664965853,-0.0001023350341480267
439,J-32L10K300ms_m0.65,94.0346908569336,11.879951467804958,-4.853219504319384e-5
440,J-32L10K300ms_m0.7,93.92093658447266,11.880082863939393,8.28639393919417e-5
441,J-32L10K300ms_m0.75,93.83602142333984,11.880076054104038,7.605410403677126e-5
442,J-32L10K300ms_m0.8,93.77193450927734,11.879806224930121,-0.00019377506987972026
443,J-32L10K300ms_m0.85,93.71906280517578,11.880090968624685,9.096862468460643e-5
444,J-32L10K300ms_m0.9,94.74445343017578,11.880166628490741,0.00016662849074045027
445,J-32L10K300ms_m0.95,94.76688385009766,11.88002236327749,2.2363277489390043e-5
446,J-32L10K300ms_m1.0,94.80854034423828,11.879945887259069,-5.411274093169993e-5
447,J-32L10K600ms_m0.6,53.49130630493164,11.880071929434337,7.192943433587118e-5
448,J-32L10K600ms_m0.65,54.14899826049805,11.87992177121832,-7.822878168006753e-5
