index,Parameter Name,paper,a1,a2,a3,a4,a5,a6,a7,a8,gamma1,gamma2,gamma3,gamma4,u0,u1,u2,u3,u31,u32,J (MeV),L (MeV),K (MeV),m*/m
1064,J-30L0K400ms_m0.65,20221111,-625.0000000000003,58.72686721352134,0.0,575.6299216625616,211.68165693372296,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000003,58.72686721352134,176.18060164056402,0,1535.0131244334975,564.4844184899279,-30,0,400,0.65
1065,J-30L0K400ms_m0.7,20221111,-625.0,46.741792271986384,0.0,575.6299216625604,255.03800298662784,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,46.741792271986384,140.22537681595915,0,1535.0131244334943,680.1013412976743,-30,0,400,0.7
1066,J-30L0K400ms_m0.75,20221111,-625.0000000000001,36.35472732265607,0.0,575.629921662561,292.61350289914367,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,36.35472732265607,109.06418196796821,0,1535.0131244334957,780.3026743977164,-30,0,400,0.75
1067,J-30L0K400ms_m0.8,20221111,-624.9999999999994,27.266045491992056,0.0,575.6299216625597,325.4920653225975,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-624.9999999999994,27.266045491992056,81.79813647597616,0,1535.0131244334925,867.97884086026,-30,0,400,0.8
1068,J-30L0K400ms_m0.85,20221111,-625.0000000000001,19.246620347288513,0.0,575.629921662561,354.50256157858445,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,19.246620347288513,57.73986104186554,0,1535.0131244334957,945.3401642095585,-30,0,400,0.85
1069,J-30L0K400ms_m0.9,20221111,-625.0000000000001,12.118242440885364,0.0,575.6299216625604,380.28966936168405,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,12.118242440885364,36.35472732265609,0,1535.0131244334943,1014.1057849644908,-30,0,400,0.9
1070,J-30L0K400ms_m0.95,20221111,-625.0,5.740220103577268,0.0,575.629921662561,403.36234474656317,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,5.740220103577268,17.220660310731805,0,1535.0131244334957,1075.6329193241684,-30,0,400,0.95
1071,J-30L0K400ms_m1.0,20221111,-625.0,0.0,0.0,575.6299216625604,424.1277525929542,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,0.0,0.0,0,1535.0131244334943,1131.007340247878,-30,0,400,1.0
1072,J-30L0K500ms_m0.6,20221111,-312.49999999999966,72.70945464531216,0.0,-575.6299216625604,1221.4186346877211,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.49999999999966,72.70945464531216,218.12836393593648,0,-1535.0131244334943,3257.116359167256,-30,0,500,0.6
1073,J-30L0K500ms_m0.65,20221111,-312.50000000000034,58.72686721352134,0.0,-575.629921662559,1272.0010384161085,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.50000000000034,58.72686721352134,176.18060164056402,0,-1535.0131244334907,3392.0027691096225,-30,0,500,0.65
1074,J-30L0K500ms_m0.7,20221111,-312.5,46.741792271986384,0.0,-575.6299216625604,1315.3573844690134,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.5,46.741792271986384,140.22537681595915,0,-1535.0131244334943,3507.619691917369,-30,0,500,0.7
1075,J-30L0K500ms_m0.75,20221111,-312.50000000000017,36.35472732265607,0.0,-575.6299216625597,1352.9328843815292,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.50000000000017,36.35472732265607,109.06418196796821,0,-1535.0131244334925,3607.821025017411,-30,0,500,0.75
1076,J-30L0K500ms_m0.8,20221111,-312.4999999999995,27.266045491992056,0.0,-575.629921662561,1385.811446804983,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.4999999999995,27.266045491992056,81.79813647597616,0,-1535.0131244334957,3695.4971914799544,-30,0,500,0.8
1077,J-30L0K500ms_m0.85,20221111,-312.50000000000017,19.246620347288513,0.0,-575.6299216625597,1414.82194306097,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.50000000000017,19.246620347288513,57.73986104186554,0,-1535.0131244334925,3772.858514829253,-30,0,500,0.85
1078,J-30L0K500ms_m0.9,20221111,-312.50000000000017,12.118242440885364,0.0,-575.6299216625604,1440.6090508440695,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.50000000000017,12.118242440885364,36.35472732265609,0,-1535.0131244334943,3841.6241355841853,-30,0,500,0.9
1079,J-30L0K500ms_m0.95,20221111,-312.5,5.740220103577268,0.0,-575.6299216625597,1463.6817262289487,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.5,5.740220103577268,17.220660310731805,0,-1535.0131244334925,3903.151269943863,-30,0,500,0.95
1080,J-30L0K500ms_m1.0,20221111,-312.5,0.0,0.0,-575.6299216625604,1484.4471340753398,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-312.5,0.0,0.0,0,-1535.0131244334943,3958.525690867573,-30,0,500,1.0
1081,J-30L10K100ms_m0.6,20221111,-1749.9999999999995,72.70945464531216,0.0,4605.039373300483,-3443.9866438347754,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1749.9999999999995,72.70945464531216,218.12836393593648,0,12280.104995467955,-9183.9643835594,-30,10,100,0.6
1082,J-30L10K100ms_m0.65,20221111,-1750.0000000000002,58.72686721352134,0.0,4605.039373300484,-3393.404240106387,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0000000000002,58.72686721352134,176.18060164056402,0,12280.104995467957,-9049.077973617032,-30,10,100,0.65
1083,J-30L10K100ms_m0.7,20221111,-1750.0,46.741792271986384,0.0,4605.039373300483,-3350.047894053482,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,46.741792271986384,140.22537681595915,0,12280.104995467955,-8933.461050809285,-30,10,100,0.7
1084,J-30L10K100ms_m0.75,20221111,-1750.0,36.35472732265607,0.0,4605.039373300483,-3312.472394140967,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,36.35472732265607,109.06418196796821,0,12280.104995467955,-8833.259717709245,-30,10,100,0.75
1085,J-30L10K100ms_m0.8,20221111,-1749.9999999999995,27.266045491992056,0.0,4605.039373300482,-3279.5938317175132,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1749.9999999999995,27.266045491992056,81.79813647597616,0,12280.104995467951,-8745.583551246702,-30,10,100,0.8
1086,J-30L10K100ms_m0.85,20221111,-1750.0000000000002,19.246620347288513,0.0,4605.039373300484,-3250.5833354615265,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0000000000002,19.246620347288513,57.73986104186554,0,12280.104995467957,-8668.222227897404,-30,10,100,0.85
1087,J-30L10K100ms_m0.9,20221111,-1750.0000000000002,12.118242440885364,0.0,4605.039373300483,-3224.796227678427,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0000000000002,12.118242440885364,36.35472732265609,0,12280.104995467955,-8599.45660714247,-30,10,100,0.9
1088,J-30L10K100ms_m0.95,20221111,-1750.0,5.740220103577268,0.0,4605.039373300483,-3201.7235522935475,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,5.740220103577268,17.220660310731805,0,12280.104995467955,-8537.929472782793,-30,10,100,0.95
1089,J-30L10K100ms_m1.0,20221111,-1750.0,0.0,0.0,4605.039373300483,-3180.9581444471564,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,0.0,0.0,0,12280.104995467955,-8482.555051859083,-30,10,100,1.0
1090,J-30L10K200ms_m0.6,20221111,-1437.4999999999995,72.70945464531216,0.0,3453.779529975362,-2383.66726235239,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.4999999999995,72.70945464531216,218.12836393593648,0,9210.078746600964,-6356.446032939706,-30,10,200,0.6
1091,J-30L10K200ms_m0.65,20221111,-1437.5000000000002,58.72686721352134,0.0,3453.7795299753634,-2333.084858624002,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5000000000002,58.72686721352134,176.18060164056402,0,9210.078746600968,-6221.559622997339,-30,10,200,0.65
1092,J-30L10K200ms_m0.7,20221111,-1437.5,46.741792271986384,0.0,3453.779529975362,-2289.7285125710973,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5,46.741792271986384,140.22537681595915,0,9210.078746600964,-6105.942700189593,-30,10,200,0.7
1093,J-30L10K200ms_m0.75,20221111,-1437.5,36.35472732265607,0.0,3453.779529975362,-2252.1530126585812,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5,36.35472732265607,109.06418196796821,0,9210.078746600964,-6005.741367089549,-30,10,200,0.75
1094,J-30L10K200ms_m0.8,20221111,-1437.4999999999995,27.266045491992056,0.0,3453.7795299753616,-2219.274450235128,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.4999999999995,27.266045491992056,81.79813647597616,0,9210.078746600964,-5918.0652006270075,-30,10,200,0.8
1095,J-30L10K200ms_m0.85,20221111,-1437.5000000000002,19.246620347288513,0.0,3453.7795299753634,-2190.263953979141,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5000000000002,19.246620347288513,57.73986104186554,0,9210.078746600968,-5840.70387727771,-30,10,200,0.85
1096,J-30L10K200ms_m0.9,20221111,-1437.5000000000002,12.118242440885364,0.0,3453.779529975362,-2164.476846196041,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5000000000002,12.118242440885364,36.35472732265609,0,9210.078746600964,-5771.938256522776,-30,10,200,0.9
1097,J-30L10K200ms_m0.95,20221111,-1437.5,5.740220103577268,0.0,3453.779529975363,-2141.404170811162,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5,5.740220103577268,17.220660310731805,0,9210.078746600968,-5710.411122163099,-30,10,200,0.95
1098,J-30L10K200ms_m1.0,20221111,-1437.5,0.0,0.0,3453.779529975362,-2120.638762964771,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1437.5,0.0,0.0,0,9210.078746600964,-5655.036701239389,-30,10,200,1.0
1099,J-30L10K400ms_m0.6,20221111,-812.4999999999997,72.70945464531216,0.0,1151.2598433251208,-263.02849938761864,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.4999999999997,72.70945464531216,218.12836393593648,0,3070.0262488669887,-701.4093317003163,-30,10,400,0.6
1100,J-30L10K400ms_m0.65,20221111,-812.5000000000003,58.72686721352134,0.0,1151.259843325122,-212.44609565923125,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000003,58.72686721352134,176.18060164056402,0,3070.0262488669914,-566.5229217579499,-30,10,400,0.65
1101,J-30L10K400ms_m0.7,20221111,-812.5,46.741792271986384,0.0,1151.2598433251208,-169.08974960632636,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,46.741792271986384,140.22537681595915,0,3070.0262488669887,-450.90599895020364,-30,10,400,0.7
1102,J-30L10K400ms_m0.75,20221111,-812.5000000000001,36.35472732265607,0.0,1151.2598433251214,-131.51424969381054,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,36.35472732265607,109.06418196796821,0,3070.0262488669905,-350.7046658501614,-30,10,400,0.75
1103,J-30L10K400ms_m0.8,20221111,-812.4999999999994,27.266045491992056,0.0,1151.25984332512,-98.6356872703567,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.4999999999994,27.266045491992056,81.79813647597616,0,3070.026248866987,-263.02849938761784,-30,10,400,0.8
1104,J-30L10K400ms_m0.85,20221111,-812.5000000000001,19.246620347288513,0.0,1151.2598433251214,-69.62519101436979,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,19.246620347288513,57.73986104186554,0,3070.0262488669905,-185.66717603831944,-30,10,400,0.85
1105,J-30L10K400ms_m0.9,20221111,-812.5000000000001,12.118242440885364,0.0,1151.2598433251208,-43.838083231270176,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,12.118242440885364,36.35472732265609,0,3070.0262488669887,-116.90155528338713,-30,10,400,0.9
1106,J-30L10K400ms_m0.95,20221111,-812.5,5.740220103577268,0.0,1151.2598433251214,-20.765407846391042,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,5.740220103577268,17.220660310731805,0,3070.0262488669905,-55.374420923709444,-30,10,400,0.95
1107,J-30L10K400ms_m1.0,20221111,-812.5,0.0,0.0,1151.2598433251208,0.0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,0.0,0.0,0,3070.0262488669887,0.0,-30,10,400,1.0
1108,J-30L10K500ms_m0.6,20221111,-499.99999999999966,72.70945464531216,0.0,0.0,797.2908820947669,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-499.99999999999966,72.70945464531216,218.12836393593648,0,0.0,2126.1090189193783,-30,10,500,0.6
1109,J-30L10K500ms_m0.65,20221111,-500.00000000000034,58.72686721352134,0.0,1.3088309098351608e-12,847.8732858231543,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.00000000000034,58.72686721352134,176.18060164056402,0,3.4902157595604287e-12,2260.9954288617446,-30,10,500,0.65
1110,J-30L10K500ms_m0.7,20221111,-500.0,46.741792271986384,0.0,0.0,891.2296318760592,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.0,46.741792271986384,140.22537681595915,0,0.0,2376.612351669491,-30,10,500,0.7
1111,J-30L10K500ms_m0.75,20221111,-500.00000000000017,36.35472732265607,0.0,6.544154549175804e-13,928.805131788575,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.00000000000017,36.35472732265607,109.06418196796821,0,1.7451078797802144e-12,2476.813684769533,-30,10,500,0.75
1112,J-30L10K500ms_m0.8,20221111,-499.99999999999943,27.266045491992056,0.0,-6.544154549175804e-13,961.6836942120289,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-499.99999999999943,27.266045491992056,81.79813647597616,0,-1.7451078797802144e-12,2564.489851232077,-30,10,500,0.8
1113,J-30L10K500ms_m0.85,20221111,-500.00000000000017,19.246620347288513,0.0,6.544154549175804e-13,990.6941904680158,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.00000000000017,19.246620347288513,57.73986104186554,0,1.7451078797802144e-12,2641.8511745813753,-30,10,500,0.85
1114,J-30L10K500ms_m0.9,20221111,-500.00000000000017,12.118242440885364,0.0,0.0,1016.4812982511154,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.00000000000017,12.118242440885364,36.35472732265609,0,0.0,2710.6167953363074,-30,10,500,0.9
1115,J-30L10K500ms_m0.95,20221111,-500.0,5.740220103577268,0.0,6.544154549175804e-13,1039.5539736359945,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.0,5.740220103577268,17.220660310731805,0,1.7451078797802144e-12,2772.143929695985,-30,10,500,0.95
1116,J-30L10K500ms_m1.0,20221111,-500.0,0.0,0.0,0.0,1060.3193814823856,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-500.0,0.0,0.0,0,0.0,2827.5183506196945,-30,10,500,1.0
1117,J-30L20K100ms_m0.6,20221111,-1937.4999999999995,72.70945464531216,0.0,5180.669294963043,-3868.1143964277294,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.4999999999995,72.70945464531216,218.12836393593648,0,13815.118119901448,-10314.971723807277,-30,20,100,0.6
1118,J-30L20K100ms_m0.65,20221111,-1937.5000000000002,58.72686721352134,0.0,5180.669294963044,-3817.5319926993416,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5000000000002,58.72686721352134,176.18060164056402,0,13815.11811990145,-10180.08531386491,-30,20,100,0.65
1119,J-30L20K100ms_m0.7,20221111,-1937.5,46.741792271986384,0.0,5180.669294963043,-3774.1756466464367,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5,46.741792271986384,140.22537681595915,0,13815.118119901448,-10064.468391057164,-30,20,100,0.7
1120,J-30L20K100ms_m0.75,20221111,-1937.5,36.35472732265607,0.0,5180.669294963044,-3736.6001467339215,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5,36.35472732265607,109.06418196796821,0,13815.11811990145,-9964.267057957124,-30,20,100,0.75
1121,J-30L20K100ms_m0.8,20221111,-1937.4999999999995,27.266045491992056,0.0,5180.669294963042,-3703.7215843104673,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.4999999999995,27.266045491992056,81.79813647597616,0,13815.118119901446,-9876.59089149458,-30,20,100,0.8
1122,J-30L20K100ms_m0.85,20221111,-1937.5000000000002,19.246620347288513,0.0,5180.669294963044,-3674.7110880544806,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5000000000002,19.246620347288513,57.73986104186554,0,13815.11811990145,-9799.229568145282,-30,20,100,0.85
1123,J-30L20K100ms_m0.9,20221111,-1937.5000000000002,12.118242440885364,0.0,5180.669294963044,-3648.923980271381,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5000000000002,12.118242440885364,36.35472732265609,0,13815.11811990145,-9730.463947390348,-30,20,100,0.9
1124,J-30L20K100ms_m0.95,20221111,-1937.5,5.740220103577268,0.0,5180.669294963043,-3625.851304886502,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5,5.740220103577268,17.220660310731805,0,13815.118119901448,-9668.936813030672,-30,20,100,0.95
1125,J-30L20K100ms_m1.0,20221111,-1937.5,0.0,0.0,5180.669294963043,-3605.085897040111,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1937.5,0.0,0.0,0,13815.118119901448,-9613.562392106962,-30,20,100,1.0
1126,J-30L20K200ms_m0.6,20221111,-1624.9999999999995,72.70945464531216,0.0,4029.4094516379223,-2807.795014945344,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1624.9999999999995,72.70945464531216,218.12836393593648,0,10745.09187103446,-7487.453373187584,-30,20,200,0.6
1127,J-30L20K200ms_m0.65,20221111,-1625.0000000000002,58.72686721352134,0.0,4029.4094516379237,-2757.212611216956,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0000000000002,58.72686721352134,176.18060164056402,0,10745.091871034463,-7352.566963245215,-30,20,200,0.65
1128,J-30L20K200ms_m0.7,20221111,-1625.0,46.741792271986384,0.0,4029.4094516379223,-2713.8562651640514,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0,46.741792271986384,140.22537681595915,0,10745.09187103446,-7236.95004043747,-30,20,200,0.7
1129,J-30L20K200ms_m0.75,20221111,-1625.0,36.35472732265607,0.0,4029.4094516379223,-2676.2807652515353,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0,36.35472732265607,109.06418196796821,0,10745.09187103446,-7136.748707337427,-30,20,200,0.75
1130,J-30L20K200ms_m0.8,20221111,-1624.9999999999993,27.266045491992056,0.0,4029.409451637922,-2643.402202828082,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1624.9999999999993,27.266045491992056,81.79813647597616,0,10745.091871034458,-7049.072540874885,-30,20,200,0.8
1131,J-30L20K200ms_m0.85,20221111,-1625.0000000000002,19.246620347288513,0.0,4029.4094516379237,-2614.3917065720952,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0000000000002,19.246620347288513,57.73986104186554,0,10745.091871034463,-6971.711217525587,-30,20,200,0.85
1132,J-30L20K200ms_m0.9,20221111,-1625.0,12.118242440885364,0.0,4029.409451637923,-2588.6045987889956,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0,12.118242440885364,36.35472732265609,0,10745.091871034461,-6902.945596770654,-30,20,200,0.9
1133,J-30L20K200ms_m0.95,20221111,-1625.0,5.740220103577268,0.0,4029.4094516379223,-2565.5319234041162,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0,5.740220103577268,17.220660310731805,0,10745.09187103446,-6841.418462410977,-30,20,200,0.95
1134,J-30L20K200ms_m1.0,20221111,-1625.0,0.0,0.0,4029.4094516379223,-2544.766515557725,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1625.0,0.0,0.0,0,10745.09187103446,-6786.044041487266,-30,20,200,1.0
1135,J-30L20K400ms_m0.6,20221111,-999.9999999999997,72.70945464531216,0.0,1726.889764987681,-687.1562519805728,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-999.9999999999997,72.70945464531216,218.12836393593648,0,4605.039373300482,-1832.416671948194,-30,20,400,0.6
1136,J-30L20K400ms_m0.65,20221111,-1000.0000000000003,58.72686721352134,0.0,1726.8897649876824,-636.5738482521855,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0000000000003,58.72686721352134,176.18060164056402,0,4605.039373300486,-1697.5302620058278,-30,20,400,0.65
1137,J-30L20K400ms_m0.7,20221111,-1000.0,46.741792271986384,0.0,1726.889764987681,-593.2175021992806,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0,46.741792271986384,140.22537681595915,0,4605.039373300482,-1581.9133391980815,-30,20,400,0.7
1138,J-30L20K400ms_m0.75,20221111,-1000.0000000000001,36.35472732265607,0.0,1726.8897649876817,-555.6420022867648,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0000000000001,36.35472732265607,109.06418196796821,0,4605.039373300484,-1481.7120060980392,-30,20,400,0.75
1139,J-30L20K400ms_m0.8,20221111,-999.9999999999994,27.266045491992056,0.0,1726.8897649876803,-522.763439863311,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-999.9999999999994,27.266045491992056,81.79813647597616,0,4605.03937330048,-1394.035839635496,-30,20,400,0.8
1140,J-30L20K400ms_m0.85,20221111,-1000.0000000000001,19.246620347288513,0.0,1726.8897649876817,-493.752943607324,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0000000000001,19.246620347288513,57.73986104186554,0,4605.039373300484,-1316.6745162861973,-30,20,400,0.85
1141,J-30L20K400ms_m0.9,20221111,-1000.0000000000001,12.118242440885364,0.0,1726.8897649876817,-467.96583582422437,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0000000000001,12.118242440885364,36.35472732265609,0,4605.039373300484,-1247.908895531265,-30,20,400,0.9
1142,J-30L20K400ms_m0.95,20221111,-1000.0,5.740220103577268,0.0,1726.889764987681,-444.89316043934525,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0,5.740220103577268,17.220660310731805,0,4605.039373300482,-1186.3817611715872,-30,20,400,0.95
1143,J-30L20K400ms_m1.0,20221111,-1000.0,0.0,0.0,1726.889764987681,-424.1277525929542,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1000.0,0.0,0.0,0,4605.039373300482,-1131.007340247878,-30,20,400,1.0
1144,J-30L20K500ms_m0.6,20221111,-687.4999999999997,72.70945464531216,0.0,575.6299216625604,373.16312950181265,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999997,72.70945464531216,218.12836393593648,0,1535.0131244334943,995.1016786715004,-30,20,500,0.6
1145,J-30L20K500ms_m0.65,20221111,-687.5000000000003,58.72686721352134,0.0,575.6299216625616,423.74553323020007,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000003,58.72686721352134,176.18060164056402,0,1535.0131244334975,1129.9880886138667,-30,20,500,0.65
1146,J-30L20K500ms_m0.7,20221111,-687.5,46.741792271986384,0.0,575.6299216625604,467.10187928310495,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5,46.741792271986384,140.22537681595915,0,1535.0131244334943,1245.6050114216132,-30,20,500,0.7
1147,J-30L20K500ms_m0.75,20221111,-687.5000000000001,36.35472732265607,0.0,575.629921662561,504.6773791956208,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000001,36.35472732265607,109.06418196796821,0,1535.0131244334957,1345.8063445216553,-30,20,500,0.75
1148,J-30L20K500ms_m0.8,20221111,-687.4999999999994,27.266045491992056,0.0,575.6299216625597,537.5559416190746,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999994,27.266045491992056,81.79813647597616,0,1535.0131244334925,1433.4825109841988,-30,20,500,0.8
1149,J-30L20K500ms_m0.85,20221111,-687.5000000000001,19.246620347288513,0.0,575.629921662561,566.5664378750615,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000001,19.246620347288513,57.73986104186554,0,1535.0131244334957,1510.8438343334974,-30,20,500,0.85
1150,J-30L20K500ms_m0.9,20221111,-687.5000000000001,12.118242440885364,0.0,575.629921662561,592.3535456581611,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000001,12.118242440885364,36.35472732265609,0,1535.0131244334957,1579.6094550884295,-30,20,500,0.9
1151,J-30L20K500ms_m0.95,20221111,-687.5,5.740220103577268,0.0,575.6299216625604,615.4262210430403,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5,5.740220103577268,17.220660310731805,0,1535.0131244334943,1641.1365894481073,-30,20,500,0.95
1152,J-30L20K500ms_m1.0,20221111,-687.5,0.0,0.0,575.6299216625604,636.1916288894313,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5,0.0,0.0,0,1535.0131244334943,1696.5110103718166,-30,20,500,1.0
1153,J-29L-50K100ms_m0.6,20221111,-562.4999999999998,72.70945464531216,0.0,978.5708668263529,-771.981802499164,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.4999999999998,72.70945464531216,218.12836393593648,0,2609.522311536941,-2058.6181399977704,-29,-50,100,0.6
1154,J-29L-50K100ms_m0.65,20221111,-562.5000000000002,58.72686721352134,0.0,978.5708668263536,-721.399398770776,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.5000000000002,58.72686721352134,176.18060164056402,0,2609.5223115369427,-1923.7317300554025,-29,-50,100,0.65
1155,J-29L-50K100ms_m0.7,20221111,-562.4999999999999,46.741792271986384,0.0,978.5708668263522,-678.0430527178711,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.4999999999999,46.741792271986384,140.22537681595915,0,2609.522311536939,-1808.1148072476562,-29,-50,100,0.7
1156,J-29L-50K100ms_m0.75,20221111,-562.5000000000001,36.35472732265607,0.0,978.5708668263529,-640.4675528053554,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.5000000000001,36.35472732265607,109.06418196796821,0,2609.522311536941,-1707.9134741476141,-29,-50,100,0.75
1157,J-29L-50K100ms_m0.8,20221111,-562.4999999999997,27.266045491992056,0.0,978.5708668263519,-607.5889903819018,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.4999999999997,27.266045491992056,81.79813647597616,0,2609.522311536938,-1620.2373076850713,-29,-50,100,0.8
1158,J-29L-50K100ms_m0.85,20221111,-562.5000000000002,19.246620347288513,0.0,978.5708668263529,-578.5784941259152,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.5000000000002,19.246620347288513,57.73986104186554,0,2609.522311536941,-1542.8759843357739,-29,-50,100,0.85
1159,J-29L-50K100ms_m0.9,20221111,-562.5000000000001,12.118242440885364,0.0,978.5708668263527,-552.791386342815,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.5000000000001,12.118242440885364,36.35472732265609,0,2609.5223115369404,-1474.11036358084,-29,-50,100,0.9
1160,J-29L-50K100ms_m0.95,20221111,-562.4999999999998,5.740220103577268,0.0,978.5708668263527,-529.718710957936,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.4999999999998,5.740220103577268,17.220660310731805,0,2609.5223115369404,-1412.5832292211626,-29,-50,100,0.95
1161,J-29L-50K100ms_m1.0,20221111,-562.5,0.0,0.0,978.5708668263526,-508.95330311154504,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-562.5,0.0,0.0,0,2609.52231153694,-1357.2088082974533,-29,-50,100,1.0
1162,J-29L-50K200ms_m0.6,20221111,-249.99999999999972,72.70945464531216,0.0,-172.68897649876777,288.33757898322153,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-249.99999999999972,72.70945464531216,218.12836393593648,0,-460.5039373300474,768.9002106219241,-29,-50,200,0.6
